ID,Title En,Countries,Date,Nationality,Gender,Enquiry status,Staff,Local,Conflict Zone,Age,Media,Date resolution,dg_request,state_acknowledgements,state_response,País Título EN,country_Regional Group,Coordinates,Calc country code,calc_country,Conflict zone calc,year,month,case_category,resolved,impunity,government_responded,primary_region,resolution_days
3920,Stan Storimans,GE,2008-08-11,Dutch,Male,Ongoing/Unresolved – Reported by Member State as killed by foreign actors beyond national jurisdiction,Staff,Foreign,True,39.0,TV,,"[{'id': 47760, 'text_1': '2011', 'text_2': ''}, {'id': 47761, 'text_1': '2013', 'text_2': ''}, {'id': 47762, 'text_1': '2014', 'text_2': ''}, {'id': 47763, 'text_1': '2015', 'text_2': ''}, {'id': 47764, 'text_1': '2016', 'text_2': ''}, {'id': 47765, 'text_1': '2017', 'text_2': ''}, {'id': 47766, 'text_1': '2018', 'text_2': ''}, {'id': 47767, 'text_1': '2019', 'text_2': ''}]",[],"[{'id': 47768, 'text_1': '2015', 'text_2': 'https://unesdoc.unesco.org/ark:/48223/pf0000388078.locale=en'}, {'id': 47769, 'text_1': '2016', 'text_2': 'https://unesdoc.unesco.org/ark:/48223/pf0000388079.locale=en'}, {'id': 47770, 'text_1': '2017', 'text_2': 'https://unesdoc.unesco.org/ark:/48223/pf0000388081.locale=en'}, {'id': 47771, 'text_1': '2018', 'text_2': 'https://unesdoc.unesco.org/ark:/48223/pf0000388084.locale=en'}, {'id': 47772, 'text_1': '2019', 'text_2': 'https://unesdoc.unesco.org/ark:/48223/pf0000388085.locale=en'}]",Georgia,Europe and North America,"41.72, 44.79",GE,Stan Storimans,Conflict Zone,2008,8,Unresolved,0,1,1,Europe and North America,
3921,Alexander Klimchuk,GE,2008-08-10,Georgian,Male,Ongoing/Unresolved – Reported by Member State as killed by foreign actors beyond national jurisdiction,Freelancer,Local,True,27.0,Print,,"[{'id': 47730, 'text_1': '2011', 'text_2': ''}, {'id': 47731, 'text_1': '2013', 'text_2': ''}, {'id': 47732, 'text_1': '2014', 'text_2': ''}, {'id': 47733, 'text_1': '2015', 'text_2': ''}, {'id': 47734, 'text_1': '2016', 'text_2': ''}, {'id': 47735, 'text_1': '2017', 'text_2': ''}, {'id': 47736, 'text_1': '2018', 'text_2': ''}, {'id': 47737, 'text_1': '2019', 'text_2': ''}]",[],"[{'id': 47738, 'text_1': '2015', 'text_2': 'https://unesdoc.unesco.org/ark:/48223/pf0000388078.locale=en'}, {'id': 47739, 'text_1': '2016', 'text_2': 'https://unesdoc.unesco.org/ark:/48223/pf0000388079.locale=en'}, {'id': 47740, 'text_1': '2017', 'text_2': 'https://unesdoc.unesco.org/ark:/48223/pf0000388081.locale=en'}, {'id': 47741, 'text_1': '2018', 'text_2': 'https://unesdoc.unesco.org/ark:/48223/pf0000388084.locale=en'}, {'id': 47742, 'text_1': '2019', 'text_2': 'https://unesdoc.unesco.org/ark:/48223/pf0000388085.locale=en'}]",Georgia,Europe and North America,"41.72, 44.79",GE,Alexander Klimchuk,Conflict Zone,2008,8,Unresolved,0,1,1,Europe and North America,
4004,Jean-Rémy Badio,HT,2007-01-19,Haitian,Male,Ongoing/Unresolved,Freelancer,Local,True,,Print,,"[{'id': 48763, 'text_1': '2009', 'text_2': ''}, {'id': 48764, 'text_1': '2011', 'text_2': ''}, {'id': 48765, 'text_1': '2013', 'text_2': ''}, {'id': 48766, 'text_1': '2014', 'text_2': ''}, {'id': 48767, 'text_1': '2015', 'text_2': ''}, {'id': 48768, 'text_1': '2016', 'text_2': ''}, {'id': 48769, 'text_1': '2017', 'text_2': ''}, {'id': 48770, 'text_1': '2018', 'text_2': ''}, {'id': 48771, 'text_1': '2019', 'text_2': ''}, {'id': 48772, 'text_1': '2020', 'text_2': ''}, {'id': 48773, 'text_1': '2021', 'text_2': ''}, {'id': 48774, 'text_1': '2022', 'text_2': ''}, {'id': 48775, 'text_1': '2024', 'text_2': ''}]","[{'id': 48776, 'text_1': '2009', 'text_2': ''}, {'id': 48777, 'text_1': '2015', 'text_2': ''}, {'id': 48778, 'text_1': '2016', 'text_2': ''}, {'id': 48779, 'text_1': '2017', 'text_2': ''}, {'id': 48780, 'text_1': '2022', 'text_2': ''}]","[{'id': 48781, 'text_1': '2020', 'text_2': 'https://unesdoc.unesco.org/ark:/48223/pf0000388095.locale=en'}, {'id': 48782, 'text_1': '2021', 'text_2': 'https://unesdoc.unesco.org/ark:/48223/pf0000388096.locale=en'}]",Haiti,Latin America and the Caribbean,"18.55, -72.34",HT,Jean-Rémy Badio,Conflict Zone,2007,1,Unresolved,0,1,1,Latin America and the Caribbean,
4109,Jacques Roche,HT,2005-07-14,Haitian,Male,Unknown,Staff,Local,False,,Print,,[],[],[],Haiti,Latin America and the Caribbean,"18.55, -72.34",HT,Jacques Roche,Not a Conflict Zone,2005,7,Unknown,0,1,0,Latin America and the Caribbean,
4098,Guatam Das,BD,2005-11-17,Bangladeshi,Male,Unknown,Staff,Local,False,,Print,,[],[],[],Bangladesh,Asia and the Pacific,"23.73, 90.39",BD,Guatam Das,Not a Conflict Zone,2005,11,Unknown,0,1,0,Asia and the Pacific,
4156,Dipankar Chakrabarty,BD,2004-10-02,Bangladeshi,Male,Unknown,Staff,Local,False,,Print,,[],[],[],Bangladesh,Asia and the Pacific,"23.73, 90.39",BD,Dipankar Chakrabarty,Not a Conflict Zone,2004,10,Unknown,0,1,0,Asia and the Pacific,
4159,Kamal Hossain,BD,2004-08-22,Bangladeshi,Male,Unknown,Staff,Local,False,,Print,,[],[],[],Bangladesh,Asia and the Pacific,"23.73, 90.39",BD,Kamal Hossain,Not a Conflict Zone,2004,8,Unknown,0,1,0,Asia and the Pacific,
4126,Elmar Huseinov,AZ,2005-03-02,Azerbaijani,Male,Unknown,Staff,Local,False,,Print,,[],[],[],Azerbaijan,Europe and North America,"40.37, 49.84",AZ,Elmar Huseinov,Not a Conflict Zone,2005,3,Unknown,0,1,0,Europe and North America,
4141,Maria José Bravo,NI,2004-11-09,Nicaraguan,Male,Unknown,Staff,Local,False,,Print,,[],[],[],Nicaragua,Latin America and the Caribbean,"12.15, -86.27",NI,Maria José Bravo,Not a Conflict Zone,2004,11,Unknown,0,1,0,Latin America and the Caribbean,
4143,Theo van Gogh,NL,2004-11-02,Dutch,Male,Unknown,Freelancer,Local,False,,TV,,[],[],[],Netherlands (Kingdom of the),Europe and North America,"52.37, 4.88",NL,Theo van Gogh,Not a Conflict Zone,2004,11,Unknown,0,1,0,Europe and North America,
4157,Juan Andújar,DO,2004-09-14,Dominican,Male,Unknown,Staff,Local,False,,Cross-platform,,[],"[{'id': 47473, 'text_1': '2018', 'text_2': ''}]","[{'id': 47474, 'text_1': '2014', 'text_2': 'https://unesdoc.unesco.org/ark:/48223/pf0000385861.locale=en'}]",Dominican Republic,Latin America and the Caribbean,"18.46, -69.94",DO,Juan Andújar,Not a Conflict Zone,2004,9,Unknown,0,1,1,Latin America and the Caribbean,
4167,Simon Cumbers,SA,2004-06-06,Irish,Male,Unknown,Staff,Foreign,False,,TV,,[],[],[],Saudi Arabia,Arab States,"24.65, 46.71",SA,Simon Cumbers,Not a Conflict Zone,2004,6,Unknown,0,1,0,Arab States,
3733,David Niño de Guzmán,BO,2011-04-21,Bolivian,Male,Resolved,Staff,Local,False,,Print,1970-01-01 00:00:00.000002013,"[{'id': 46535, 'text_1': '2013', 'text_2': ''}]",[],"[{'id': 46536, 'text_1': '2011', 'text_2': ''}, {'id': 46537, 'text_1': '2013', 'text_2': 'https://unesdoc.unesco.org/ark:/48223/pf0000388068.locale=en'}]",Bolivia (Plurinational State of),Latin America and the Caribbean,"-16.5, -68.13",BO,David Niño de Guzmán,Not a Conflict Zone,2011,4,Resolved,1,0,1,Latin America and the Caribbean,-15085.0
3888,Ando Ratovonirina,MG,2009-02-07,Malagasy,Male,Resolved,Staff,Local,False,25.0,Cross-platform,1970-01-01 00:00:00.000002012,"[{'id': 49941, 'text_1': '2011', 'text_2': ''}]",[],"[{'id': 49942, 'text_1': '2011', 'text_2': ''}]",Madagascar,Africa,"-18.91, 47.52",MG,Ando Ratovonirina,Not a Conflict Zone,2009,2,Resolved,1,0,1,Africa,-14282.0
4059,Sampath Lakmal de Silva,LK,2006-07-01,Sri Lankan,Male,Ongoing/Unresolved,Freelancer,Local,True,,Print,,"[{'id': 49613, 'text_1': '2009', 'text_2': ''}, {'id': 49614, 'text_1': '2011', 'text_2': ''}, {'id': 49615, 'text_1': '2013', 'text_2': ''}, {'id': 49616, 'text_1': '2014', 'text_2': ''}, {'id': 49617, 'text_1': '2015', 'text_2': ''}, {'id': 49618, 'text_1': '2016', 'text_2': ''}, {'id': 49619, 'text_1': '2017', 'text_2': ''}, {'id': 49620, 'text_1': '2018', 'text_2': ''}, {'id': 49621, 'text_1': '2019', 'text_2': ''}, {'id': 49622, 'text_1': '2020', 'text_2': ''}, {'id': 49623, 'text_1': '2021', 'text_2': ''}, {'id': 49624, 'text_1': '2022', 'text_2': ''}, {'id': 49625, 'text_1': '2024', 'text_2': ''}]",[],"[{'id': 49626, 'text_1': '2013', 'text_2': ''}, {'id': 49627, 'text_1': '2015', 'text_2': ''}, {'id': 49628, 'text_1': '2017', 'text_2': ''}]",Sri Lanka,Asia and the Pacific,"6.93, 79.86",LK,Sampath Lakmal de Silva,Conflict Zone,2006,7,Unresolved,0,1,1,Asia and the Pacific,
4077,Bastian George Sagayathas (Suresh),LK,2006-05-02,Sri Lankan,Male,Ongoing/Unresolved,Staff,Local,True,,Print,,"[{'id': 49538, 'text_1': '2009', 'text_2': ''}, {'id': 49539, 'text_1': '2011', 'text_2': ''}, {'id': 49540, 'text_1': '2013', 'text_2': ''}, {'id': 49541, 'text_1': '2014', 'text_2': ''}, {'id': 49542, 'text_1': '2015', 'text_2': ''}, {'id': 49543, 'text_1': '2016', 'text_2': ''}, {'id': 49544, 'text_1': '2017', 'text_2': ''}, {'id': 49545, 'text_1': '2018', 'text_2': ''}, {'id': 49546, 'text_1': '2019', 'text_2': ''}, {'id': 49547, 'text_1': '2020', 'text_2': ''}, {'id': 49548, 'text_1': '2021', 'text_2': ''}, {'id': 49549, 'text_1': '2022', 'text_2': ''}, {'id': 49550, 'text_1': '2024', 'text_2': ''}]",[],"[{'id': 49551, 'text_1': '2013', 'text_2': ''}, {'id': 49552, 'text_1': '2015', 'text_2': ''}, {'id': 49553, 'text_1': '2017', 'text_2': ''}]",Sri Lanka,Asia and the Pacific,"6.93, 79.86",LK,Bastian George Sagayathas (Suresh),Conflict Zone,2006,5,Unresolved,0,1,1,Asia and the Pacific,
3905,Ivo Pukanic,HR,2008-10-23,Croatian,Male,Resolved,Staff,Local,False,,Print,1970-01-01 00:00:00.000002013,"[{'id': 48747, 'text_1': '2011', 'text_2': ''}, {'id': 48748, 'text_1': '2013', 'text_2': ''}]",[],"[{'id': 48749, 'text_1': '2011', 'text_2': ''}, {'id': 48750, 'text_1': '2013', 'text_2': 'https://unesdoc.unesco.org/ark:/48223/pf0000388072.locale=en'}]",Croatia,Europe and North America,"45.81, 15.98",HR,Ivo Pukanic,Not a Conflict Zone,2008,10,Resolved,1,0,1,Europe and North America,-14175.0
3950,Alisher Saipov,KG,2007-10-24,Uzbekistani,Male,Ongoing/Unresolved,Staff,Foreign,False,26.0,Print,,"[{'id': 49443, 'text_1': '2009', 'text_2': ''}, {'id': 49444, 'text_1': '2011', 'text_2': ''}, {'id': 49445, 'text_1': '2013', 'text_2': ''}, {'id': 49446, 'text_1': '2014', 'text_2': ''}, {'id': 49447, 'text_1': '2015', 'text_2': ''}, {'id': 49448, 'text_1': '2016', 'text_2': ''}, {'id': 49449, 'text_1': '2017', 'text_2': ''}, {'id': 49450, 'text_1': '2018', 'text_2': ''}, {'id': 49451, 'text_1': '2019', 'text_2': ''}, {'id': 49452, 'text_1': '2020', 'text_2': ''}, {'id': 49453, 'text_1': '2021', 'text_2': ''}, {'id': 49454, 'text_1': '2022', 'text_2': ''}, {'id': 49455, 'text_1': '2024', 'text_2': ''}, {'id': 49456, 'text_1': '2026', 'text_2': ''}]",[],"[{'id': 49457, 'text_1': '2009', 'text_2': ''}, {'id': 49458, 'text_1': '2018', 'text_2': ''}, {'id': 49459, 'text_1': '2020', 'text_2': ''}, {'id': 49460, 'text_1': '2021', 'text_2': ''}, {'id': 49461, 'text_1': '2022', 'text_2': ''}, {'id': 49462, 'text_1': '2024', 'text_2': ''}, {'id': 49463, 'text_1': '2026', 'text_2': ''}]",Kyrgyzstan,Asia and the Pacific,"42.87, 74.57",KG,Alisher Saipov,Not a Conflict Zone,2007,10,Unresolved,0,1,1,Asia and the Pacific,
4040,Mohammed Taha Mohammed Ahmed,SD,2006-09-05,Sudanese,Male,Resolved,Staff,Local,True,,Print,1970-01-01 00:00:00.000002016,"[{'id': 52014, 'text_1': '2009', 'text_2': ''}, {'id': 52015, 'text_1': '2011', 'text_2': ''}, {'id': 52016, 'text_1': '2013', 'text_2': ''}, {'id': 52017, 'text_1': '2014', 'text_2': ''}, {'id': 52018, 'text_1': '2015', 'text_2': ''}, {'id': 52019, 'text_1': '2016', 'text_2': ''}]",[],"[{'id': 52020, 'text_1': '2016', 'text_2': ''}]",Sudan,Africa,"15.6, 32.53",SD,Mohammed Taha Mohammed Ahmed,Conflict Zone,2006,9,Resolved,1,0,1,Africa,-13396.0
4136,Deyda Hydara,GM,2004-12-16,Gambian,Male,Unknown,Staff,Local,False,,Print,,[],[],[],Gambia,Africa,"13.45, -16.58",GM,Deyda Hydara,Not a Conflict Zone,2004,12,Unknown,0,1,0,Africa,
4151,Veronika Cherkasova,BY,2004-10-25,Belarusian,Female,Unknown,Staff,Local,False,,Print,,[],[],[],Belarus,Europe and North America,"53.9, 27.56",BY,Veronika Cherkasova,Not a Conflict Zone,2004,10,Unknown,0,1,0,Europe and North America,
4213,Parmedio Medina,CR,2001-07-07,Costa Rican,Male,Unknown,Staff,Local,False,,Radio,,[],[],[],Costa Rica,Latin America and the Caribbean,"9.93, -84.08",CR,Parmedio Medina,Not a Conflict Zone,2001,7,Unknown,0,1,0,Latin America and the Caribbean,
4236,Volker Krämer,,1999-06-13,German,Male,Unknown,Staff,Foreign,True,56.0,Print,,[],[],[],,,,,Volker Krämer,Conflict Zone,1999,6,Unknown,0,1,0,nan,
4218,Milan Pantic,RS,2001-06-11,Yugoslav,Male,Unknown,Staff,Local,False,,Print,,[],[],[],Serbia,Europe and North America,"44.82, 20.46",RS,Milan Pantic,Not a Conflict Zone,2001,6,Unknown,0,1,0,Europe and North America,
4284,Ivan Pelayo,CO,1995-08-16,Colombian,Male,Unknown,Staff,Local,True,30.0,Radio,,[],[],[],Colombia,Latin America and the Caribbean,"4.61, -74.08",CO,Ivan Pelayo,Conflict Zone,1995,8,Unknown,0,1,0,Latin America and the Caribbean,
4363,José Vasquez,CO,2001-07-06,Colombian,Male,Unknown,Staff,Local,True,,Radio,,[],[],[],Colombia,Latin America and the Caribbean,"4.61, -74.08",CO,José Vasquez,Conflict Zone,2001,7,Unknown,0,1,0,Latin America and the Caribbean,
4398,Jaime Alonso Vásquez Giraldo,CO,2024-04-14,Colombian,Male,Ongoing/Unresolved,Not indicated,Local,True,54.0,Online,,"[{'id': 53683, 'text_1': '2026', 'text_2': ''}]",[],"[{'id': 53684, 'text_1': '2026', 'text_2': ''}]",Colombia,Latin America and the Caribbean,"4.61, -74.08",CO,Jaime Alonso Vásquez Giraldo,Conflict Zone,2024,4,Unresolved,0,1,1,Latin America and the Caribbean,
4418,Jorge Méndez Pardo,CO,2024-06-27,Colombian,Male,Ongoing/Unresolved,Not indicated,Local,True,,Online,,"[{'id': 53701, 'text_1': '2026', 'text_2': ''}]",[],"[{'id': 53702, 'text_1': '2026', 'text_2': ''}]",Colombia,Latin America and the Caribbean,"4.61, -74.08",CO,Jorge Méndez Pardo,Conflict Zone,2024,6,Unresolved,0,1,1,Latin America and the Caribbean,
4456,Steven Andrés Fajardo,CO,2024-11-21,Colombian,Male,Ongoing/Unresolved,Staff,Local,True,39.0,Radio,,"[{'id': 53743, 'text_1': '2026', 'text_2': ''}]",[],"[{'id': 53744, 'text_1': '2026', 'text_2': ''}]",Colombia,Latin America and the Caribbean,"4.61, -74.08",CO,Steven Andrés Fajardo,Conflict Zone,2024,11,Unresolved,0,1,1,Latin America and the Caribbean,
4477,Óscar Gómez Agudelo,CO,2025-01-24,Colombian,Male,Ongoing/Unresolved,Not indicated,Local,True,,Radio,,"[{'id': 53757, 'text_1': '2026', 'text_2': ''}]",[],"[{'id': 53758, 'text_1': '2026', 'text_2': ''}]",Colombia,Latin America and the Caribbean,"4.61, -74.08",CO,Óscar Gómez Agudelo,Conflict Zone,2025,1,Unresolved,0,1,1,Latin America and the Caribbean,
4222,Saul Martinez,MX,2001-03-24,Mexican,Male,Unknown,Staff,Local,False,,Print,,[],[],[],Mexico,Latin America and the Caribbean,"19.35, -99.14",MX,Saul Martinez,Not a Conflict Zone,2001,3,Unknown,0,1,0,Latin America and the Caribbean,
4334,Jesús Gutiérrez Vergara,MX,2023-09-24,Mexican,Male,Ongoing/Unresolved,Not indicated,Local,False,47.0,Online,,"[{'id': 53578, 'text_1': '2024', 'text_2': ''}, {'id': 53579, 'text_1': '2026', 'text_2': ''}]",[],"[{'id': 53580, 'text_1': '2024', 'text_2': 'https://unesdoc.unesco.org/ark:/48223/pf0000391699.locale=en'}, {'id': 53581, 'text_1': '2026', 'text_2': ''}]",Mexico,Latin America and the Caribbean,"19.35, -99.14",MX,Jesús Gutiérrez Vergara,Not a Conflict Zone,2023,9,Unresolved,0,1,1,Latin America and the Caribbean,
4396,Roberto Figueroa,MX,2024-04-26,Mexican,Male,Ongoing/Unresolved,Freelancer,Local,False,,Online,,"[{'id': 53681, 'text_1': '2026', 'text_2': ''}]",[],"[{'id': 53682, 'text_1': '2026', 'text_2': ''}]",Mexico,Latin America and the Caribbean,"19.35, -99.14",MX,Roberto Figueroa,Not a Conflict Zone,2024,4,Unresolved,0,1,1,Latin America and the Caribbean,
4430,Alejandro Alfredo Martínez Noguez,MX,2024-08-04,Mexican,Male,Ongoing/Unresolved,Not indicated,Local,False,57.0,Online,,"[{'id': 53711, 'text_1': '2026', 'text_2': ''}]",[],"[{'id': 53712, 'text_1': '2026', 'text_2': ''}]",Mexico,Latin America and the Caribbean,"19.35, -99.14",MX,Alejandro Alfredo Martínez Noguez,Not a Conflict Zone,2024,8,Unresolved,0,1,1,Latin America and the Caribbean,
4478,Alejandro Gallegos León,MX,2025-01-25,Mexican,Male,Ongoing/Unresolved,Not indicated,Local,False,,Online,,"[{'id': 53759, 'text_1': '2026', 'text_2': ''}]",[],"[{'id': 53760, 'text_1': '2026', 'text_2': ''}]",Mexico,Latin America and the Caribbean,"19.35, -99.14",MX,Alejandro Gallegos León,Not a Conflict Zone,2025,1,Unresolved,0,1,1,Latin America and the Caribbean,
4484,Kristian Uriel Martínez Zavala,MX,2025-03-02,Mexican,Male,Ongoing/Unresolved,Staff,Local,False,28.0,Online,,"[{'id': 53767, 'text_1': '2026', 'text_2': ''}]",[],"[{'id': 53768, 'text_1': '2026', 'text_2': ''}]",Mexico,Latin America and the Caribbean,"19.35, -99.14",MX,Kristian Uriel Martínez Zavala,Not a Conflict Zone,2025,3,Unresolved,0,1,1,Latin America and the Caribbean,
4495,Raúl Irán Villarreal Belmont,MX,2025-03-14,Mexican,Male,Ongoing/Unresolved,Staff,Local,False,,Online,,"[{'id': 53778, 'text_1': '2026', 'text_2': ''}]",[],"[{'id': 53779, 'text_1': '2026', 'text_2': ''}]",Mexico,Latin America and the Caribbean,"19.35, -99.14",MX,Raúl Irán Villarreal Belmont,Not a Conflict Zone,2025,3,Unresolved,0,1,1,Latin America and the Caribbean,
4528,Ronald Paz Pedro,MX,2025-07-09,Mexican,Male,Ongoing/Unresolved,Not indicated,Local,False,,Online,,"[{'id': 53812, 'text_1': '2026', 'text_2': ''}]",[],"[{'id': 53813, 'text_1': '2026', 'text_2': ''}]",Mexico,Latin America and the Caribbean,"19.35, -99.14",MX,Ronald Paz Pedro,Not a Conflict Zone,2025,7,Unresolved,0,1,1,Latin America and the Caribbean,
4223,"Olimpio ""Jun"" Jalapit",PH,2000-11-23,Filipino,Female,Unknown,,Foreign,False,,Radio,,[],[],[],Philippines,Asia and the Pacific,"14.6, 120.98",PH,"Olimpio ""Jun"" Jalapit",Not a Conflict Zone,2000,11,Unknown,0,1,0,Asia and the Pacific,
4261,Ferdinand Reyes,PH,1996-02-12,Filipino,Male,Unknown,Staff,Local,False,,Print,,[],[],[],Philippines,Asia and the Pacific,"14.6, 120.98",PH,Ferdinand Reyes,Not a Conflict Zone,1996,2,Unknown,0,1,0,Asia and the Pacific,
4527,Erwin Labitad Segovia,PH,2025-07-21,Filipino,Male,New request,Not indicated,Local,False,,Radio,,[],[],[],Philippines,Asia and the Pacific,"14.6, 120.98",PH,Erwin Labitad Segovia,Not a Conflict Zone,2025,7,Unresolved,0,1,0,Asia and the Pacific,
4224,Carlos Cardoso,MZ,2000-11-22,Mozambican,Male,Unknown,Staff,Local,False,,Print,,[],[],[],Mozambique,Africa,"-25.97, 32.57",MZ,Carlos Cardoso,Not a Conflict Zone,2000,11,Unknown,0,1,0,Africa,
4324,Yevhen Bal,UA,2022-04-02,Ukrainian,Male,Ongoing/Unresolved,Not indicated,Local,True,78.0,Print,,"[{'id': 53560, 'text_1': '2024', 'text_2': ''}, {'id': 53561, 'text_1': '2026', 'text_2': ''}]",[],"[{'id': 53562, 'text_1': '2024', 'text_2': ''}, {'id': 53563, 'text_1': '2026', 'text_2': ''}]",Ukraine,Europe and North America,"50.45, 30.52",UA,Yevhen Bal,Conflict Zone,2022,4,Unresolved,0,1,1,Europe and North America,
4415,Aydos Sadykov,UA,2024-07-02,Kazakhstani,Male,Ongoing/Unresolved,Not indicated,Foreign,True,55.0,Online,,"[{'id': 53697, 'text_1': '2026', 'text_2': ''}]",[],"[{'id': 53698, 'text_1': '2026', 'text_2': ''}]",Ukraine,Europe and North America,"50.45, 30.52",UA,Aydos Sadykov,Conflict Zone,2024,7,Unresolved,0,1,1,Europe and North America,
4442,Ryan Evans,UA,2024-08-24,British,Male,Ongoing/Unresolved,Freelancer,Foreign,True,38.0,Online,,"[{'id': 53723, 'text_1': '2026', 'text_2': ''}]",[],"[{'id': 53724, 'text_1': '2026', 'text_2': ''}]",Ukraine,Europe and North America,"50.45, 30.52",UA,Ryan Evans,Conflict Zone,2024,8,Unresolved,0,1,1,Europe and North America,
4485,Tetiana Kulyk,UA,2025-02-26,Ukrainian,Female,Ongoing/Unresolved,Staff,Local,True,,Cross-platform,,"[{'id': 53769, 'text_1': '2026', 'text_2': ''}]",[],"[{'id': 53770, 'text_1': '2026', 'text_2': ''}]",Ukraine,Europe and North America,"50.45, 30.52",UA,Tetiana Kulyk,Conflict Zone,2025,2,Unresolved,0,1,1,Europe and North America,
4565,Ivan Zuev,UA,2025-10-16,Russian,Male,No Information Received So Far,Not indicated,Foreign,True,,Cross-platform,,"[{'id': 53846, 'text_1': '2026', 'text_2': ''}]",[],[],Ukraine,Europe and North America,"50.45, 30.52",UA,Ivan Zuev,Conflict Zone,2025,10,Unresolved,0,1,0,Europe and North America,
4240,Larissa Yudina,RU,1998-06-08,Russian,Female,Unknown,Staff,Local,True,,Print,,[],[],[],Russian Federation,"Europe and North America,Asia and the Pacific","55.75, 37.62",RU,Larissa Yudina,Conflict Zone,1998,6,Unknown,0,1,0,Europe and North America,
4252,Ramzan Khadjiev,RU,1996-08-12,Russian,Male,Unknown,Staff,Local,False,,TV,,[],[],[],Russian Federation,"Europe and North America,Asia and the Pacific","55.75, 37.62",RU,Ramzan Khadjiev,Not a Conflict Zone,1996,8,Unknown,0,1,0,Europe and North America,
4255,Viktor Mikhailov,RU,1996-05-11,Russian,Male,Unknown,Staff,Local,False,,Print,,[],[],[],Russian Federation,"Europe and North America,Asia and the Pacific","55.75, 37.62",RU,Viktor Mikhailov,Not a Conflict Zone,1996,5,Unknown,0,1,0,Europe and North America,
4257,Nina Yefimova,RU,1996-05-08,Russian,Female,Unknown,Staff,Local,False,,Print,,[],[],[],Russian Federation,"Europe and North America,Asia and the Pacific","55.75, 37.62",RU,Nina Yefimova,Not a Conflict Zone,1996,5,Unknown,0,1,0,Europe and North America,
4266,Oleg Slabynko,RU,1996-01-25,Russian,Male,Unknown,Staff,Local,False,,TV,,[],[],[],Russian Federation,"Europe and North America,Asia and the Pacific","55.75, 37.62",RU,Oleg Slabynko,Not a Conflict Zone,1996,1,Unknown,0,1,0,Europe and North America,
4287,Natalia Aliakina,RU,1995-06-17,Russian,Female,Unknown,Staff,Local,False,,Print,,[],[],[],Russian Federation,"Europe and North America,Asia and the Pacific","55.75, 37.62",RU,Natalia Aliakina,Not a Conflict Zone,1995,6,Unknown,0,1,0,Europe and North America,
4492,Anna Prokofieva,RU,2025-03-26,Russian,Female,Ongoing/Unresolved,Not indicated,Local,True,35.0,TV,,"[{'id': 53776, 'text_1': '2026', 'text_2': ''}]",[],"[{'id': 53777, 'text_1': '2026', 'text_2': ''}]",Russian Federation,"Europe and North America,Asia and the Pacific","55.75, 37.62",RU,Anna Prokofieva,Conflict Zone,2025,3,Unresolved,0,1,1,Europe and North America,
4465,Markenzy Nathoux,HT,2024-12-24,Haitian,Male,New request,Staff,Local,False,,Cross-platform,,[],[],[],Haiti,Latin America and the Caribbean,"18.55, -72.34",HT,Markenzy Nathoux,Not a Conflict Zone,2024,12,Unresolved,0,1,0,Latin America and the Caribbean,
